Step,RealDiscLoss,RealDiscAcc,GenDiscLoss,GenDiscAcc,GANLoss,GANAcc
1715,0.703861,0.531250,0.874640,0.046875,0.796366,0.125000
1716,0.787837,0.140625,0.835092,0.078125,0.811917,0.046875
1717,0.774163,0.109375,0.834217,0.156250,0.769517,0.187500
1718,0.765226,0.234375,0.865935,0.046875,0.803739,0.156250
1719,0.758280,0.296875,0.885513,0.078125,0.823145,0.062500
1720,0.804509,0.109375,0.830865,0.078125,0.773505,0.203125
1721,0.750980,0.171875,0.884160,0.062500,0.758883,0.234375
1722,0.756213,0.125000,0.847948,0.078125,0.801859,0.125000
1723,0.812768,0.031250,0.836186,0.062500,0.759251,0.203125
1724,0.784387,0.187500,0.848896,0.109375,0.782717,0.125000
1725,0.778596,0.078125,0.822675,0.046875,0.789159,0.156250
1726,0.785785,0.031250,0.838900,0.093750,0.793072,0.093750
1727,0.785938,0.062500,0.794178,0.140625,0.819657,0.093750
1728,0.831004,0.156250,0.772704,0.234375,0.798411,0.109375
1729,0.765545,0.250000,0.776812,0.109375,0.763459,0.250000
1730,0.759884,0.125000,0.793316,0.140625,0.815906,0.109375
1731,0.788085,0.187500,0.838522,0.062500,0.800781,0.125000
1732,0.764048,0.187500,0.829697,0.203125,0.843991,0.093750
1733,0.831653,0.125000,0.796311,0.140625,0.791433,0.187500
1734,0.766685,0.343750,0.867030,0.109375,0.827196,0.062500
1735,0.805081,0.140625,0.826857,0.093750,0.788156,0.218750
1736,0.764525,0.109375,0.844643,0.062500,0.794415,0.125000
1737,0.782290,0.093750,0.855200,0.046875,0.774388,0.156250
1738,0.788858,0.093750,0.796676,0.156250,0.787955,0.187500
1739,0.772552,0.093750,0.865699,0.093750,0.780804,0.140625
1740,0.783678,0.046875,0.828668,0.109375,0.831122,0.093750
1741,0.800358,0.015625,0.851691,0.031250,0.788863,0.171875
1742,0.785941,0.093750,0.802009,0.140625,0.824822,0.062500
1743,0.800433,0.140625,0.839587,0.062500,0.754638,0.218750
1744,0.737736,0.281250,0.823891,0.078125,0.773477,0.218750
1745,0.769330,0.046875,0.810364,0.140625,0.770523,0.218750
1746,0.759220,0.187500,0.842934,0.093750,0.779615,0.187500
1747,0.775193,0.093750,0.825760,0.125000,0.781991,0.187500
1748,0.771912,0.171875,0.846667,0.078125,0.800706,0.062500
1749,0.805608,0.015625,0.863109,0.062500,0.800155,0.109375
1750,0.814704,0.031250,0.801299,0.125000,0.792914,0.156250
1751,0.777662,0.125000,0.804875,0.140625,0.816050,0.109375
1752,0.735318,0.421875,0.917858,0.062500,0.802563,0.218750
1753,0.792167,0.296875,0.939305,0.000000,0.802775,0.093750
1754,0.800727,0.046875,0.849137,0.140625,0.745358,0.281250
1755,0.775702,0.078125,0.830396,0.062500,0.754451,0.234375
1756,0.758732,0.234375,0.804507,0.171875,0.793101,0.140625
1757,0.767058,0.203125,0.841652,0.109375,0.775455,0.203125
1758,0.784891,0.234375,0.875302,0.046875,0.856288,0.062500
1759,0.847251,0.093750,0.797278,0.062500,0.808216,0.046875
1760,0.789822,0.062500,0.806672,0.078125,0.773585,0.187500
1761,0.778193,0.156250,0.800235,0.187500,0.751088,0.125000
1762,0.729021,0.375000,0.868801,0.109375,0.737750,0.328125
1763,0.768371,0.125000,0.851646,0.093750,0.767650,0.281250
1764,0.753719,0.390625,0.889720,0.078125,0.880713,0.031250
1765,0.817513,0.062500,0.824932,0.093750,0.817774,0.109375
1766,0.782284,0.328125,0.760178,0.203125,0.804810,0.187500
1767,0.764393,0.375000,0.843540,0.171875,0.774641,0.171875
1768,0.745367,0.171875,0.822251,0.093750,0.753250,0.203125
1769,0.755076,0.156250,0.881567,0.109375,0.751786,0.234375
1770,0.738954,0.281250,0.860226,0.062500,0.761816,0.171875
1771,0.766517,0.078125,0.807770,0.093750,0.802501,0.125000
1772,0.769703,0.156250,0.858387,0.093750,0.747432,0.218750
1773,0.760482,0.125000,0.816947,0.093750,0.780416,0.203125
1774,0.773279,0.156250,0.972141,0.015625,0.824591,0.093750
1775,0.792301,0.109375,0.846338,0.031250,0.723693,0.375000
1776,0.732773,0.421875,0.882624,0.015625,0.827781,0.140625
1777,0.819021,0.187500,0.848786,0.125000,0.798573,0.062500
1778,0.788275,0.156250,0.839340,0.031250,0.761648,0.203125
1779,0.761812,0.078125,0.815798,0.109375,0.754436,0.218750
1780,0.736305,0.250000,0.844269,0.093750,0.719626,0.375000
1781,0.744789,0.218750,0.841387,0.046875,0.845020,0.046875
1782,0.835502,0.140625,0.768804,0.171875,0.827291,0.125000
1783,0.794075,0.234375,0.844305,0.031250,0.783914,0.234375
1784,0.736418,0.359375,0.818800,0.171875,0.785557,0.125000
1785,0.757927,0.203125,0.844354,0.156250,0.762612,0.296875
1786,0.751466,0.171875,0.889826,0.140625,0.766019,0.250000
1787,0.773553,0.234375,0.838215,0.062500,0.826085,0.125000
1788,0.858631,0.156250,0.774114,0.187500,0.809298,0.078125
1789,0.778254,0.234375,0.810412,0.062500,0.806003,0.125000
1790,0.766357,0.171875,0.831961,0.109375,0.769366,0.203125
1791,0.742713,0.187500,0.866744,0.125000,0.824185,0.093750
1792,0.764856,0.156250,0.836490,0.046875,0.785861,0.125000
1793,0.809466,0.078125,0.777327,0.218750,0.844980,0.093750
1794,0.790966,0.375000,0.893582,0.015625,0.811574,0.046875
1795,0.802419,0.171875,0.836282,0.046875,0.769630,0.171875
1796,0.835136,0.078125,0.795530,0.140625,0.791161,0.156250
1797,0.763271,0.234375,0.844814,0.078125,0.756827,0.218750
1798,0.764970,0.125000,0.862321,0.031250,0.826870,0.046875
1799,0.781601,0.218750,0.849422,0.046875,0.787636,0.156250
1800,0.755372,0.218750,0.858622,0.078125,0.738548,0.296875
1801,0.773731,0.234375,0.917326,0.000000,0.841988,0.015625
1802,0.795964,0.140625,0.871698,0.093750,0.724895,0.421875
1803,0.748235,0.250000,0.833673,0.109375,0.777457,0.218750
1804,0.777000,0.125000,0.856246,0.109375,0.810797,0.125000
1805,0.808114,0.078125,0.816000,0.078125,0.791837,0.140625
1806,0.773091,0.062500,0.791575,0.046875,0.800206,0.125000
1807,0.789440,0.125000,0.787997,0.140625,0.784700,0.156250
1808,0.770329,0.312500,0.802423,0.078125,0.812777,0.125000
1809,0.822245,0.156250,0.783753,0.140625,0.771008,0.109375
1810,0.750400,0.187500,0.864695,0.078125,0.772745,0.312500
1811,0.748413,0.312500,0.857973,0.109375,0.755317,0.296875
1812,0.746841,0.234375,0.874006,0.046875,0.788428,0.093750
1813,0.795880,0.031250,0.851970,0.031250,0.764055,0.156250
1814,0.752070,0.171875,0.870905,0.031250,0.762111,0.265625
1815,0.754080,0.125000,0.854100,0.000000,0.801070,0.125000
1816,0.806927,0.046875,0.812116,0.109375,0.765632,0.265625
1817,0.778444,0.171875,0.816669,0.140625,0.792056,0.234375
1818,0.789829,0.062500,0.825282,0.046875,0.778978,0.109375
1819,0.771861,0.140625,0.885908,0.046875,0.782301,0.140625
1820,0.782645,0.109375,0.826069,0.062500,0.808377,0.046875
1821,0.775874,0.078125,0.904404,0.093750,0.763362,0.140625
1822,0.768384,0.125000,0.833060,0.078125,0.778404,0.140625
1823,0.797334,0.078125,0.831035,0.046875,0.790830,0.140625
1824,0.804898,0.234375,0.848905,0.062500,0.868731,0.062500
1825,0.773470,0.343750,0.885062,0.062500,0.774595,0.140625
1826,0.774498,0.078125,0.816643,0.109375,0.795231,0.125000
1827,0.805576,0.203125,0.779683,0.203125,0.765958,0.203125
1828,0.755323,0.171875,0.867872,0.046875,0.777144,0.171875
1829,0.734998,0.390625,0.846354,0.093750,0.743255,0.312500
1830,0.769800,0.078125,0.877348,0.046875,0.781046,0.203125
1831,0.796169,0.171875,0.791638,0.140625,0.788700,0.125000
1832,0.778539,0.062500,0.792169,0.171875,0.751648,0.218750
1833,0.761031,0.156250,0.829794,0.046875,0.738332,0.281250
1834,0.742146,0.156250,0.883657,0.046875,0.744503,0.296875
1835,0.745664,0.250000,0.913649,0.000000,0.766260,0.171875
1836,0.758176,0.140625,0.899794,0.046875,0.766413,0.109375
1837,0.795207,0.031250,0.815058,0.109375,0.838714,0.093750
1838,0.850141,0.171875,0.760063,0.218750,0.858423,0.031250
1839,0.759632,0.453125,0.806152,0.109375,0.767223,0.156250
1840,0.734680,0.265625,0.870220,0.078125,0.764737,0.171875
1841,0.735460,0.250000,0.842759,0.156250,0.766501,0.140625
1842,0.760409,0.093750,0.834484,0.109375,0.779944,0.156250
1843,0.808236,0.031250,0.815579,0.156250,0.861587,0.046875
1844,0.867534,0.140625,0.771487,0.187500,0.828212,0.015625
1845,0.864437,0.156250,0.783622,0.218750,0.979941,0.062500
1846,0.821362,0.140625,0.840290,0.046875,0.801967,0.046875
1847,0.794791,0.078125,0.788454,0.125000,0.831407,0.062500
1848,0.705508,0.484375,0.960773,0.015625,0.776655,0.156250
1849,0.779293,0.203125,0.916064,0.062500,0.761048,0.187500
1850,0.753947,0.187500,0.859031,0.000000,0.764200,0.187500
1851,0.758810,0.250000,0.934898,0.046875,0.727665,0.343750
1852,0.739570,0.265625,0.886401,0.015625,0.808955,0.046875
1853,0.765999,0.171875,0.831513,0.078125,0.789194,0.140625
1854,0.761671,0.125000,0.825783,0.109375,0.750481,0.203125
1855,0.761792,0.250000,0.829230,0.109375,0.829859,0.031250
1856,0.802664,0.140625,0.789971,0.093750,0.804549,0.093750
1857,0.801227,0.046875,0.761805,0.171875,0.764666,0.171875
1858,0.756166,0.109375,0.831761,0.140625,0.725848,0.390625
1859,0.740192,0.187500,0.839309,0.078125,0.781840,0.156250
1860,0.760189,0.156250,0.809168,0.093750,0.811401,0.062500
1861,0.806897,0.015625,0.849690,0.046875,0.760990,0.218750
1862,0.786815,0.171875,0.794850,0.125000,0.772137,0.281250
1863,0.760931,0.328125,0.816928,0.062500,0.775496,0.171875
1864,0.774218,0.156250,0.842625,0.109375,0.791602,0.234375
1865,0.782979,0.265625,0.865515,0.078125,0.730457,0.296875
1866,0.743480,0.265625,0.859305,0.046875,0.790307,0.125000
1867,0.779101,0.093750,0.817431,0.093750,0.746042,0.250000
1868,0.758490,0.078125,0.808758,0.078125,0.758887,0.234375
1869,0.767728,0.109375,0.822869,0.156250,0.775230,0.218750
1870,0.767532,0.062500,0.860671,0.093750,0.787784,0.203125
1871,0.815832,0.140625,0.802173,0.156250,0.820843,0.062500
1872,0.779293,0.203125,0.881383,0.062500,0.755083,0.265625
1873,0.756688,0.187500,0.855849,0.046875,0.752517,0.250000
1874,0.764674,0.093750,0.826645,0.109375,0.799122,0.093750
1875,0.778013,0.125000,0.846078,0.031250,0.764491,0.234375
1876,0.778052,0.218750,0.810448,0.171875,0.795430,0.203125
1877,0.776152,0.234375,0.819960,0.046875,0.814813,0.093750
1878,0.822989,0.171875,0.810973,0.078125,0.769864,0.250000
1879,0.741370,0.281250,0.852041,0.062500,0.726900,0.250000
1880,0.721417,0.296875,0.843293,0.093750,0.742257,0.296875
1881,0.735930,0.187500,0.870717,0.109375,0.762420,0.187500
1882,0.761341,0.281250,0.831213,0.109375,0.792637,0.093750
1883,0.787563,0.062500,0.858721,0.031250,0.765049,0.187500
1884,0.760019,0.156250,0.824721,0.046875,0.801966,0.046875
1885,0.786991,0.109375,0.781522,0.109375,0.762848,0.140625
1886,0.764335,0.093750,0.785073,0.156250,0.791719,0.062500
1887,0.776147,0.171875,0.815704,0.140625,0.793789,0.156250
1888,0.782205,0.171875,0.788221,0.125000,0.800796,0.140625
1889,0.802345,0.171875,0.729982,0.406250,0.804016,0.265625
1890,0.778334,0.375000,0.854565,0.109375,0.774406,0.125000
1891,0.747516,0.171875,0.892429,0.046875,0.823323,0.140625
1892,0.780582,0.250000,0.855742,0.078125,0.776318,0.187500
1893,0.773571,0.093750,0.786308,0.187500,0.784337,0.109375
1894,0.748406,0.234375,0.818625,0.125000,0.761996,0.156250
1895,0.751288,0.109375,0.859126,0.125000,0.763170,0.156250
1896,0.778838,0.125000,0.831350,0.078125,0.815418,0.109375
1897,0.822754,0.015625,0.824166,0.109375,0.759630,0.203125
1898,0.726174,0.390625,0.839263,0.125000,0.754052,0.343750
1899,0.726710,0.343750,0.856353,0.015625,0.789357,0.171875
1900,0.774826,0.203125,0.855426,0.125000,0.773568,0.281250
1901,0.792872,0.328125,0.829024,0.046875,0.762690,0.187500
1902,0.744879,0.187500,0.899840,0.000000,0.736951,0.296875
1903,0.742659,0.218750,0.878402,0.062500,0.754606,0.281250
1904,0.777450,0.203125,0.870729,0.046875,0.900962,0.031250
1905,0.893545,0.125000,0.822914,0.093750,0.805630,0.125000
1906,0.815996,0.187500,0.781626,0.125000,0.775779,0.187500
1907,0.793287,0.187500,0.778097,0.265625,0.772117,0.265625
1908,0.711761,0.406250,0.912294,0.062500,0.791141,0.109375
1909,0.771971,0.187500,0.823313,0.062500,0.848653,0.062500
1910,0.829457,0.250000,0.786526,0.171875,0.827326,0.078125
1911,0.781973,0.328125,0.851737,0.093750,0.759239,0.203125
1912,0.746155,0.171875,0.848746,0.125000,0.782751,0.156250
1913,0.778275,0.093750,0.825384,0.062500,0.808986,0.093750
1914,0.814176,0.015625,0.790643,0.078125,0.805080,0.109375
1915,0.803475,0.093750,0.809925,0.046875,0.790845,0.062500
1916,0.790176,0.140625,0.811278,0.140625,0.808906,0.093750
1917,0.776873,0.156250,0.801452,0.109375,0.745287,0.218750
1918,0.729771,0.296875,0.854303,0.031250,0.772949,0.156250
1919,0.777598,0.109375,0.827615,0.171875,0.794428,0.156250
1920,0.777702,0.328125,0.876934,0.015625,0.813762,0.140625
1921,0.806921,0.109375,0.966596,0.031250,0.778278,0.125000
1922,0.765686,0.093750,0.877747,0.015625,0.840868,0.031250
1923,0.829480,0.109375,0.922088,0.125000,0.779869,0.187500
1924,0.786840,0.406250,0.904052,0.000000,0.764494,0.156250
1925,0.751837,0.265625,0.852551,0.062500,0.767837,0.234375
1926,0.762660,0.171875,0.817865,0.093750,0.720675,0.359375
1927,0.727860,0.218750,0.853349,0.093750,0.759259,0.281250
1928,0.748852,0.140625,0.815276,0.062500,0.817480,0.093750
1929,0.784450,0.234375,0.802047,0.109375,0.774358,0.140625
1930,0.781216,0.093750,0.797406,0.171875,0.782656,0.171875
1931,0.782266,0.156250,0.784211,0.250000,0.800958,0.125000
1932,0.773673,0.109375,0.787115,0.203125,0.789797,0.062500
1933,0.765315,0.140625,0.821662,0.062500,0.798765,0.046875
1934,0.769195,0.046875,0.765117,0.203125,0.825048,0.031250
1935,0.824865,0.093750,0.780543,0.156250,0.828873,0.031250
1936,0.835131,0.109375,0.751790,0.281250,0.814440,0.109375
1937,0.796775,0.062500,0.819121,0.093750,0.826981,0.109375
1938,0.813614,0.156250,0.762240,0.265625,0.811377,0.343750
1939,0.739454,0.546875,1.026501,0.015625,0.776169,0.093750
1940,0.772740,0.265625,0.940593,0.015625,0.758740,0.156250
1941,0.749967,0.234375,0.871086,0.046875,0.764166,0.187500
1942,0.775536,0.140625,0.812019,0.062500,0.754521,0.203125
1943,0.747096,0.203125,0.851378,0.078125,0.763451,0.156250
1944,0.741834,0.187500,0.847123,0.031250,0.791804,0.109375
1945,0.781120,0.109375,0.888690,0.000000,0.762791,0.187500
1946,0.738591,0.281250,0.845232,0.046875,0.741605,0.375000
1947,0.755151,0.140625,0.830732,0.093750,0.770336,0.171875
1948,0.769464,0.234375,0.822491,0.125000,0.772735,0.203125
1949,0.743317,0.437500,0.864515,0.062500,0.772925,0.140625
1950,0.773263,0.078125,0.834862,0.062500,0.798535,0.093750
1951,0.794136,0.156250,0.804481,0.109375,0.769105,0.156250
1952,0.769935,0.156250,0.840940,0.062500,0.780954,0.171875
1953,0.780710,0.171875,0.801593,0.156250,0.767036,0.093750
1954,0.757332,0.156250,0.799000,0.093750,0.745274,0.296875
1955,0.763460,0.296875,0.833201,0.046875,0.911076,0.000000
1956,0.875563,0.140625,0.782600,0.250000,0.833781,0.031250
1957,0.781596,0.171875,0.777419,0.234375,0.780070,0.109375
1958,0.759285,0.218750,0.792141,0.125000,0.757555,0.187500
1959,0.762894,0.265625,0.844302,0.062500,0.785144,0.140625
1960,0.788562,0.093750,0.802241,0.203125,0.759383,0.171875
1961,0.754193,0.125000,0.886528,0.062500,0.784857,0.109375
1962,0.769636,0.109375,0.857277,0.062500,0.754950,0.312500
1963,0.758297,0.187500,0.827179,0.015625,0.774088,0.265625
1964,0.784233,0.109375,0.817478,0.125000,0.798749,0.265625
1965,0.777120,0.375000,0.890962,0.046875,0.830008,0.046875
1966,0.838228,0.156250,0.809889,0.062500,0.787068,0.109375
1967,0.807699,0.078125,0.796318,0.062500,0.760763,0.203125
1968,0.731358,0.343750,0.850169,0.125000,0.741892,0.281250
1969,0.727436,0.265625,0.838681,0.156250,0.758475,0.296875
1970,0.778943,0.187500,0.814661,0.109375,0.825243,0.265625
1971,0.820280,0.343750,0.869271,0.062500,0.817768,0.000000
1972,0.812487,0.125000,0.774165,0.156250,0.776457,0.093750
1973,0.748946,0.171875,0.803718,0.078125,0.775432,0.218750
1974,0.798647,0.250000,0.834285,0.093750,0.808322,0.171875
1975,0.757928,0.328125,0.818327,0.046875,0.775293,0.203125
1976,0.767439,0.187500,0.833282,0.031250,0.788387,0.140625
1977,0.788033,0.093750,0.825428,0.156250,0.790400,0.093750
1978,0.746779,0.187500,0.846193,0.062500,0.764098,0.125000
1979,0.752359,0.156250,0.846419,0.078125,0.787293,0.140625
1980,0.794837,0.046875,0.804757,0.140625,0.808774,0.062500
1981,0.816826,0.156250,0.760500,0.281250,0.759154,0.203125
1982,0.747990,0.265625,0.812038,0.109375,0.772189,0.078125
1983,0.759236,0.062500,0.818408,0.046875,0.791652,0.125000
1984,0.810279,0.046875,0.809197,0.156250,0.774492,0.187500
1985,0.775296,0.234375,0.874326,0.046875,0.818535,0.062500
1986,0.791754,0.093750,0.805467,0.078125,0.759548,0.234375
1987,0.745726,0.171875,0.813058,0.187500,0.800197,0.140625
1988,0.768969,0.203125,0.835948,0.046875,0.758746,0.171875
1989,0.764671,0.281250,0.816776,0.125000,0.820092,0.078125
1990,0.783674,0.218750,0.780719,0.156250,0.778590,0.156250
1991,0.770072,0.156250,0.840492,0.078125,0.769887,0.171875
1992,0.753607,0.187500,0.814375,0.078125,0.791452,0.078125
1993,0.751796,0.187500,0.832235,0.078125,0.813855,0.125000
1994,0.804899,0.140625,0.819188,0.031250,0.799213,0.140625
1995,0.792795,0.234375,0.901377,0.062500,0.791521,0.140625
1996,0.788987,0.171875,0.844734,0.046875,0.740003,0.359375
1997,0.745817,0.406250,0.875362,0.000000,0.804903,0.156250
1998,0.763433,0.281250,0.834415,0.078125,0.756300,0.281250
1999,0.754069,0.171875,0.828272,0.109375,0.762048,0.203125
2000,0.748381,0.140625,0.863658,0.046875,0.766273,0.203125
